"","gender","SeniorCitizen","Partner","Dependents","tenure","PhoneService","MultipleLines","InternetService","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies","Contract","PaperlessBilling","PaymentMethod","MonthlyCharges","TotalCharges","Churn"
"5597","Female",0,"No","No",65,"Yes","Yes","No","No","No","No","No","No","No","Two year","No","Bank transfer (automatic)",0.082089552238806,0.193832217862913,"No"
"5598","Male",1,"No","No",22,"Yes","Yes","Fiber optic","No","No","No","Yes","Yes","No","Month-to-month","Yes","Bank transfer (automatic)",0.718905472636816,0.2183014078006,"Yes"
"5599","Female",0,"Yes","Yes",55,"Yes","No","No","No","No","No","No","No","No","One year","No","Credit card (automatic)",0.008955223880597,0.113004846526656,"No"
"5600","Male",0,"Yes","No",9,"Yes","No","Fiber optic","No","Yes","Yes","Yes","Yes","No","Month-to-month","Yes","Mailed check",0.762189054726368,0.100600046157397,"Yes"
"5601","Male",0,"Yes","Yes",7,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",0.514427860696517,0.0589314562658666,"Yes"
"5602","Female",0,"Yes","Yes",35,"No","No","DSL","No","No","No","Yes","Yes","No","One year","No","Mailed check",0.225373134328358,0.157489037618278,"No"
"5603","Male",0,"No","No",6,"Yes","No","DSL","Yes","No","Yes","Yes","Yes","Yes","Two year","Yes","Mailed check",0.616915422885572,0.0547657512116317,"No"
"5604","Female",0,"No","No",1,"Yes","No","DSL","Yes","No","No","No","No","No","Month-to-month","Yes","Credit card (automatic)",0.301990049751244,0.00343872605585043,"Yes"
"5605","Male",0,"No","No",17,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",0.522885572139303,0.137110546965151,"No"
"5606","Male",0,"Yes","Yes",10,"Yes","No","DSL","No","No","Yes","No","Yes","No","Month-to-month","No","Mailed check",0.417412935323383,0.0628548349873067,"No"
"5607","Male",0,"No","Yes",15,"Yes","No","DSL","No","No","Yes","Yes","No","No","One year","No","Credit card (automatic)",0.367661691542289,0.0975940456958228,"No"
"5608","Female",1,"No","No",40,"No","No","DSL","Yes","Yes","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",0.37363184079602,0.241235864297254,"Yes"
"5609","Female",0,"Yes","Yes",13,"Yes","No","DSL","Yes","No","No","Yes","No","No","One year","No","Bank transfer (automatic)",0.357213930348259,0.0787272097853681,"No"
"5610","Male",0,"Yes","No",29,"Yes","Yes","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",0.61592039800995,0.259225709669975,"Yes"
"5611","Female",0,"No","No",3,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",0.569651741293532,0.0232864066466651,"Yes"
"5612","Female",1,"Yes","No",58,"Yes","Yes","Fiber optic","No","No","No","Yes","Yes","Yes","Month-to-month","Yes","Bank transfer (automatic)",0.817412935323383,0.661320101546273,"No"
"5613","Female",0,"No","No",45,"Yes","No","DSL","Yes","Yes","No","Yes","No","No","One year","Yes","Credit card (automatic)",0.440796019900497,0.320522732517886,"No"
"5614","Female",0,"Yes","Yes",72,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","No","No","Two year","Yes","Bank transfer (automatic)",0.519402985074627,0.593918762981768,"No"
"5615","Male",0,"Yes","Yes",68,"Yes","Yes","Fiber optic","Yes","Yes","No","No","No","No","One year","Yes","Bank transfer (automatic)",0.669154228855721,0.655181167782137,"No"
"5616","Male",0,"No","No",1,"Yes","No","No","No","No","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",0.0194029850746269,0.00016155088852986,"Yes"
"5617","Female",0,"Yes","Yes",38,"Yes","No","DSL","Yes","Yes","No","No","No","No","Month-to-month","No","Electronic check",0.360696517412935,0.237393261020078,"No"
"5618","Male",0,"No","No",2,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Mailed check",0.0248756218905473,0.00293099469189934,"No"
"5619","Male",0,"No","No",11,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Mailed check",0.0208955223880598,0.0226690514654973,"No"
"5620","Female",1,"Yes","No",20,"Yes","No","Fiber optic","No","No","No","No","Yes","Yes","One year","Yes","Bank transfer (automatic)",0.723880597014925,0.212404800369259,"No"
"5621","Male",0,"Yes","No",72,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Two year","Yes","Bank transfer (automatic)",0.861194029850746,0.859831525501962,"No"
"5622","Female",0,"Yes","No",3,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Credit card (automatic)",0.562189054726368,0.024313408723748,"Yes"
"5623","Male",0,"No","No",23,"Yes","Yes","Fiber optic","No","No","Yes","Yes","Yes","Yes","Month-to-month","Yes","Mailed check",0.853731343283582,0.282864066466651,"Yes"
"5624","Male",0,"No","No",40,"Yes","No","DSL","No","No","No","Yes","No","No","Month-to-month","Yes","Electronic check",0.326865671641791,0.239337641357027,"No"
"5625","Male",1,"Yes","No",62,"Yes","Yes","Fiber optic","No","Yes","No","No","No","Yes","Month-to-month","Yes","Bank transfer (automatic)",0.711940298507463,0.647444034156474,"No"
"5626","Female",0,"No","Yes",22,"Yes","No","No","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",0.0228855721393035,0.0520482344795753,"No"
"5627","Female",0,"No","No",11,"Yes","No","DSL","Yes","No","Yes","No","No","Yes","Month-to-month","No","Bank transfer (automatic)",0.455721393034826,0.0825236556658204,"No"
"5628","Male",1,"Yes","No",7,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",0.56318407960199,0.0538252942534041,"No"
"5629","Female",0,"No","No",13,"Yes","Yes","Fiber optic","Yes","Yes","No","No","Yes","No","Month-to-month","Yes","Electronic check",0.780099502487562,0.141437802907916,"Yes"
"5630","Male",1,"No","No",1,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Mailed check",0.017910447761194,0.000144241864758816,"Yes"
"5631","Female",0,"No","No",39,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",0.847761194029851,0.458764135702746,"Yes"
"5632","Male",0,"Yes","No",3,"No","No","DSL","No","No","No","No","No","No","Month-to-month","No","Mailed check",0.0671641791044776,0.00686014308792981,"No"
"5633","Male",0,"No","No",58,"Yes","No","No","No","No","No","No","No","No","Two year","No","Credit card (automatic)",0.0203980099502488,0.128398338333718,"No"
"5634","Male",0,"No","Yes",6,"Yes","Yes","No","No","No","No","No","No","No","Month-to-month","No","Mailed check",0.0805970149253732,0.019068774521117,"No"
"5635","Female",0,"Yes","Yes",1,"Yes","No","No","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",0.0164179104477612,0.000126932840987772,"Yes"
"5636","Female",0,"Yes","No",22,"Yes","No","DSL","No","Yes","Yes","No","No","No","Month-to-month","Yes","Mailed check",0.362686567164179,0.133850680821602,"No"
"5637","Male",0,"Yes","No",14,"No","No","DSL","No","No","No","No","Yes","Yes","Month-to-month","No","Electronic check",0.279601990049751,0.0748788368336026,"Yes"
"5638","Male",0,"Yes","Yes",64,"Yes","Yes","Fiber optic","No","No","Yes","No","No","Yes","One year","No","Credit card (automatic)",0.716417910447761,0.647397876759751,"No"
"5639","Male",0,"No","No",1,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Electronic check",0.0169154228855722,0.000132702515578091,"Yes"
"5640","Male",0,"No","No",6,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Mailed check",0.0238805970149254,0.0104431110085391,"No"
"5641","Male",0,"No","No",1,"Yes","No","Fiber optic","No","No","No","No","No","Yes","Month-to-month","No","Electronic check",0.61044776119403,0.00701592430186935,"Yes"
"5642","Male",0,"No","Yes",39,"Yes","Yes","No","No","No","No","No","No","No","One year","No","Bank transfer (automatic)",0.0716417910447762,0.108429494576506,"No"
"5643","Female",0,"No","No",20,"Yes","No","No","No","No","No","No","No","No","One year","No","Mailed check",0.0124378109452737,0.0443514885760443,"No"
"5644","Male",0,"No","No",1,"Yes","No","Fiber optic","No","No","No","Yes","No","No","Month-to-month","Yes","Electronic check",0.57363184079602,0.00658896838218325,"Yes"
"5645","Male",0,"Yes","No",1,"Yes","No","Fiber optic","No","No","Yes","No","No","No","Month-to-month","No","Electronic check",0.576616915422886,0.00662358642972534,"Yes"
"5646","Male",0,"Yes","No",64,"Yes","Yes","DSL","Yes","No","No","No","Yes","No","One year","Yes","Credit card (automatic)",0.476616915422886,0.504696515116547,"No"
"5647","Male",0,"No","Yes",1,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Mailed check",0.00995024875621896,5.1927071313161e-05,"Yes"
"5648","Female",0,"Yes","No",46,"Yes","No","DSL","No","Yes","No","No","Yes","Yes","Month-to-month","Yes","Credit card (automatic)",0.505970149253731,0.3633971843988,"No"
"5649","Female",1,"Yes","Yes",28,"No","No","DSL","No","Yes","No","No","No","Yes","One year","Yes","Electronic check",0.207462686567164,0.124371105469652,"No"
"5650","Female",0,"Yes","No",33,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Mailed check",0.017910447761194,0.0750807754442649,"No"
"5651","Male",0,"Yes","Yes",39,"Yes","No","DSL","Yes","Yes","Yes","No","No","No","One year","No","Electronic check",0.413432835820895,0.26829563812601,"No"
"5652","Female",0,"Yes","No",42,"Yes","Yes","Fiber optic","No","No","Yes","Yes","No","No","Month-to-month","Yes","Electronic check",0.657213930348259,0.411908608354489,"Yes"
"5653","Female",0,"No","No",1,"Yes","No","DSL","No","Yes","No","No","No","No","Month-to-month","Yes","Electronic check",0.301990049751244,0.00343872605585043,"No"
"5654","Female",0,"No","No",7,"Yes","No","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Electronic check",0.604477611940298,0.0581756288945304,"Yes"
"5655","Male",1,"Yes","No",70,"Yes","No","Fiber optic","Yes","Yes","Yes","No","Yes","Yes","Two year","No","Credit card (automatic)",0.866666666666667,0.864654973459497,"No"
"5656","Male",0,"No","No",65,"Yes","Yes","No","No","No","No","No","No","No","Two year","Yes","Bank transfer (automatic)",0.0681592039800995,0.196884375721209,"No"
"5657","Male",0,"No","No",1,"Yes","No","DSL","Yes","No","No","No","No","No","Month-to-month","No","Electronic check",0.313432835820896,0.00357142857142855,"No"
"5658","Male",0,"Yes","No",18,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",0.761194029850746,0.193064851142396,"No"
"5659","Male",0,"Yes","No",24,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",0.743781094527363,0.257240941610893,"No"
"5660","Male",0,"No","No",63,"Yes","Yes","DSL","Yes","No","Yes","Yes","No","Yes","Two year","Yes","Bank transfer (automatic)",0.533830845771144,0.51470113085622,"No"
"5661","Female",0,"No","Yes",44,"Yes","Yes","DSL","No","Yes","No","No","Yes","Yes","One year","Yes","Mailed check",0.590049751243781,0.39837295176552,"No"
"5662","Male",0,"No","No",4,"Yes","No","No","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",0.0159203980099503,0.00510039233787213,"No"
"5663","Female",0,"No","No",1,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",0.517412935323383,0.00593699515347332,"Yes"
"5664","Female",0,"Yes","Yes",37,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",0.766169154228856,0.380261943226402,"No"
"5665","Female",1,"No","No",10,"Yes","No","Fiber optic","No","No","Yes","No","No","Yes","Month-to-month","Yes","Credit card (automatic)",0.660199004975124,0.0977094391876298,"Yes"
"5666","Male",0,"No","No",34,"No","No","DSL","No","No","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",0.0676616915422885,0.0962266328179091,"No"
"5667","Male",0,"Yes","No",35,"No","No","DSL","Yes","No","Yes","No","Yes","Yes","One year","No","Credit card (automatic)",0.34726368159204,0.220643895684283,"No"
"5668","Female",0,"Yes","No",4,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Electronic check",0.018905472636816,0.0083775675051927,"No"
"5669","Female",1,"Yes","No",39,"Yes","Yes","Fiber optic","No","No","No","Yes","Yes","Yes","Month-to-month","Yes","Electronic check",0.825870646766169,0.453536810523887,"No"
"5670","Male",1,"Yes","No",43,"Yes","No","Fiber optic","No","Yes","Yes","No","Yes","Yes","One year","Yes","Bank transfer (automatic)",0.818905472636816,0.494484191091623,"No"
"5671","Female",0,"Yes","Yes",17,"Yes","Yes","No","No","No","No","No","No","No","Month-to-month","No","Mailed check",0.0582089552238806,0.045130394645742,"Yes"
"5672","Female",0,"Yes","No",61,"Yes","Yes","No","No","No","No","No","No","No","Two year","No","Bank transfer (automatic)",0.0701492537313433,0.177255942764828,"No"
"5673","Female",0,"Yes","No",49,"Yes","Yes","DSL","Yes","Yes","Yes","No","No","Yes","One year","No","Electronic check",0.532835820895522,0.398482575582737,"No"
"5674","Male",0,"No","No",4,"Yes","No","No","No","No","No","No","No","No","One year","No","Mailed check",0.0144278606965175,0.0114239556888991,"No"
"5675","Female",0,"Yes","Yes",64,"No","No","DSL","No","Yes","Yes","Yes","No","Yes","Two year","No","Electronic check",0.314427860696517,0.368284098776829,"No"
"5676","Male",0,"No","No",3,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",0.510945273631841,0.0217632125548119,"No"
"5677","Male",0,"Yes","Yes",1,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Electronic check",0.0149253731343284,0.000109623817216699,"No"
"5678","Male",0,"Yes","No",40,"Yes","No","Fiber optic","No","Yes","Yes","No","No","No","One year","No","Electronic check",0.622388059701492,0.359329563812601,"No"
"5679","Female",0,"No","Yes",1,"Yes","No","DSL","Yes","Yes","No","Yes","No","No","Month-to-month","Yes","Electronic check",0.415422885572139,0.00475421186245093,"Yes"
"5680","Male",0,"No","No",8,"Yes","Yes","Fiber optic","No","No","No","No","No","Yes","Month-to-month","Yes","Electronic check",0.679601990049751,0.0727959843064851,"Yes"
"5681","Female",1,"Yes","No",1,"Yes","No","No","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",0.0258706467661692,0.000236556658204442,"Yes"
"5682","Female",1,"Yes","No",34,"Yes","No","DSL","No","No","Yes","Yes","Yes","No","One year","No","Bank transfer (automatic)",0.457213930348259,0.240883914147242,"No"
"5683","Female",0,"Yes","No",1,"No","No","DSL","No","No","No","No","No","Yes","Month-to-month","No","Electronic check",0.166666666666667,0.00186937456727438,"No"
"5684","Female",0,"No","No",39,"No","No","DSL","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",0.323383084577114,0.229933071774752,"Yes"
"5685","Female",1,"Yes","No",58,"Yes","No","Fiber optic","Yes","Yes","No","Yes","Yes","Yes","One year","Yes","Credit card (automatic)",0.868159203980099,0.713904915762751,"Yes"
"5686","Male",0,"Yes","Yes",45,"Yes","No","No","No","No","No","No","No","No","Two year","No","Electronic check",0.00945273631840805,0.102111700900069,"No"
"5687","Male",1,"No","No",6,"Yes","No","Fiber optic","Yes","No","No","No","Yes","No","Month-to-month","Yes","Bank transfer (automatic)",0.665671641791045,0.0559427648280637,"Yes"
"5688","Male",0,"No","No",43,"Yes","No","Fiber optic","Yes","Yes","Yes","Yes","No","No","One year","Yes","Credit card (automatic)",0.720398009950249,0.445822755596584,"No"
"5689","Male",0,"Yes","Yes",41,"Yes","No","No","No","No","No","No","No","No","Two year","Yes","Mailed check",0.0174129353233831,0.0993537964458804,"No"
"5690","Male",0,"No","No",5,"Yes","No","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Electronic check",0.561194029850746,0.0421013154858066,"No"
"5691","Male",0,"No","No",72,"No","No","DSL","Yes","No","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",0.427363184079602,0.504436879759982,"No"
"5692","Male",0,"No","No",4,"Yes","No","No","No","No","No","No","No","No","One year","No","Mailed check",0.0169154228855722,0.00570043849526882,"No"
"5693","Male",0,"Yes","Yes",9,"Yes","No","DSL","No","Yes","No","Yes","No","No","Month-to-month","No","Mailed check",0.363681592039801,0.0500807754442649,"No"
"5694","Male",1,"Yes","No",72,"Yes","Yes","DSL","No","No","Yes","No","Yes","Yes","Two year","Yes","Credit card (automatic)",0.549253731343284,0.612762520193861,"No"
"5695","Female",0,"Yes","No",33,"Yes","No","DSL","No","No","No","Yes","No","No","One year","Yes","Mailed check",0.330348258706468,0.200796215093469,"No"
"5696","Female",0,"Yes","No",72,"Yes","Yes","Fiber optic","Yes","No","No","No","No","No","Two year","No","Bank transfer (automatic)",0.618905472636816,0.659912300946227,"No"
"5697","Male",0,"Yes","No",22,"Yes","No","DSL","Yes","No","No","Yes","No","No","Month-to-month","Yes","Electronic check",0.35771144278607,0.130844680360028,"Yes"
"5698","Female",0,"Yes","No",70,"Yes","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","One year","Yes","Electronic check",0.907960199004975,0.883423724901916,"Yes"
"5699","Male",0,"Yes","Yes",21,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Month-to-month","No","Electronic check",0.857213930348259,0.246843987999077,"Yes"
"5700","Male",0,"No","No",15,"Yes","No","Fiber optic","No","No","Yes","No","Yes","No","Month-to-month","No","Electronic check",0.667164179104478,0.138593353334872,"No"
"5701","Male",1,"Yes","No",29,"Yes","Yes","Fiber optic","No","No","No","Yes","No","No","Month-to-month","Yes","Electronic check",0.607462686567164,0.276453957996769,"No"
