"","genderFemale","genderMale","SeniorCitizen","PartnerNo","PartnerYes","DependentsNo","DependentsYes","tenure","PhoneServiceNo","PhoneServiceYes","MultipleLinesNo","MultipleLinesYes","InternetServiceDSL","InternetServiceFiber.optic","InternetServiceNo","OnlineSecurityNo","OnlineSecurityYes","OnlineBackupNo","OnlineBackupYes","DeviceProtectionNo","DeviceProtectionYes","TechSupportNo","TechSupportYes","StreamingTVNo","StreamingTVYes","StreamingMoviesNo","StreamingMoviesYes","ContractMonth.to.month","ContractOne.year","ContractTwo.year","PaperlessBillingNo","PaperlessBillingYes","PaymentMethodBank.transfer..automatic.","PaymentMethodCredit.card..automatic.","PaymentMethodElectronic.check","PaymentMethodMailed.check","MonthlyCharges","TotalCharges","ChurnNo","ChurnYes"
"6095",0,1,0,1,0,1,0,57,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0.0228855721393035,0.142401338564505,1,0
"6096",0,1,0,1,0,1,0,4,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0.0139303482587065,0.00562543272559429,1,0
"6097",1,0,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0.516915422885572,0.00593122547888294,1,0
"6098",0,1,0,0,1,0,1,72,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0.624378109452736,0.661343180244634,1,0
"6099",0,1,0,0,1,0,1,21,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0.57363184079602,0.176661666282022,1,0
"6100",1,0,0,0,1,0,1,71,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0.064179104477612,0.206756288945303,1,0
"6101",1,0,1,0,1,1,0,29,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0.803980099502487,0.338570274636511,0,1
"6102",1,0,1,1,0,1,0,69,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0.915422885572139,0.859537272097854,1,0
"6103",1,0,0,0,1,1,0,64,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0.664179104477612,0.630694668820678,1,0
"6104",0,1,0,1,0,1,0,16,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0.0149253731343284,0.0318601430879298,1,0
"6105",1,0,0,1,0,1,0,4,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0.0562189054726368,0.00908146780521576,1,0
"6106",1,0,0,1,0,1,0,52,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0.925373134328358,0.68055042695592,0,1
"6107",0,1,0,1,0,1,0,2,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0.366666666666667,0.0109104546503577,0,1
"6108",0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0.0169154228855722,0.000132702515578091,1,0
"6109",0,1,0,1,0,1,0,18,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0.0686567164179104,0.0528502192476344,1,0
"6110",1,0,0,1,0,1,0,2,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0.357213930348259,0.00956035079621508,1,0
"6111",1,0,0,0,1,1,0,19,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0.413432835820895,0.128323332564043,1,0
"6112",1,0,0,1,0,1,0,40,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0.65273631840796,0.405429263789522,1,0
"6113",1,0,1,0,1,0,1,66,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0.862189054726368,0.793059081467805,1,0
"6114",0,1,0,1,0,1,0,21,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0.567661691542289,0.17907915993538,1,0
"6115",0,1,0,1,0,1,0,8,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0.481592039800995,0.0579448419109162,1,0
"6116",1,0,0,0,1,0,1,72,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0.907960199004975,0.904234941149319,1,0
"6117",1,0,0,1,0,1,0,48,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0.553233830845771,0.411100853911839,1,0
"6118",0,1,0,1,0,1,0,69,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0.0104477611940299,0.164908839141472,1,0
"6119",0,1,0,1,0,1,0,72,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0.99452736318408,0.984116085852758,1,0
"6120",1,0,0,1,0,1,0,14,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0.330348258706468,0.0818197553657974,1,0
"6121",0,1,0,1,0,1,0,6,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0.409950248756219,0.0390953150242326,1,0
"6122",1,0,0,0,1,0,1,8,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0.0124378109452737,0.0162185552734825,1,0
"6123",1,0,0,1,0,1,0,17,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0.0129353233830846,0.0302388645280406,1,0
"6124",0,1,0,1,0,1,0,65,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0.749253731343283,0.698182552504039,1,0
"6125",1,0,0,0,1,0,1,57,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0.408457711442786,0.375669282252481,1,0
"6126",0,1,0,0,1,1,0,13,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0.835820895522388,0.154650357719825,0,1
"6127",0,1,1,1,0,1,0,19,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0.772636815920398,0.202988691437803,0,1
"6128",1,0,0,0,1,1,0,56,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0.910945273631841,0.702844449573044,1,0
"6129",1,0,0,0,1,1,0,14,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0.595522388059701,0.127348257558274,1,0
"6130",0,1,0,0,1,1,0,52,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0.215422885572139,0.231029309946919,1,0
"6131",1,0,0,1,0,1,0,58,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0.464179104477612,0.435800830833141,1,0
"6132",1,0,1,1,0,1,0,47,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0.764179104477612,0.517626355873529,0,1
"6133",1,0,0,1,0,1,0,67,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0.349751243781095,0.410841218555274,1,0
"6134",0,1,0,1,0,1,0,2,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0.0661691542288557,0.00356565889683817,1,0
"6135",0,1,1,1,0,1,0,6,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0.26318407960199,0.0297369028386799,1,0
"6136",0,1,0,0,1,0,1,71,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0.95273631840796,0.941276252019386,1,0
"6137",1,0,0,0,1,0,1,46,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0.0199004975124379,0.100571197784445,1,0
"6138",1,0,0,1,0,1,0,5,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0.354228855721393,0.0278098315255019,0,1
"6139",0,1,1,0,1,1,0,67,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0.65273631840796,0.642741749365336,1,0
"6140",0,1,0,1,0,0,1,3,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0.0194029850746269,0.00366951303946455,1,0
"6141",1,0,0,1,0,1,0,3,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0.0169154228855722,0.00452342487883681,1,0
"6142",0,1,1,0,1,1,0,52,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0.855223880597015,0.640381952457881,0,1
"6143",1,0,0,0,1,1,0,42,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0.318407960199005,0.25211747057466,0,1
"6144",0,1,0,0,1,0,1,50,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0.0208955223880598,0.106179321486268,1,0
"6145",0,1,1,0,1,1,0,23,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0.713930348258706,0.231398569120702,1,0
"6146",1,0,0,0,1,0,1,67,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0.35771144278607,0.41601084698823,1,0
"6147",1,0,0,1,0,1,0,25,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0.808457711442786,0.271203554119548,0,1
"6148",1,0,1,0,1,1,0,39,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0.804477611940298,0.445320793907224,1,0
"6149",1,0,0,1,0,1,0,69,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0.48407960199005,0.526090468497577,1,0
"6150",1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0.0756218905472637,0.000813524117239765,1,0
"6151",0,1,0,1,0,1,0,32,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0.724378109452736,0.329183014078006,1,0
"6152",1,0,0,1,0,1,0,9,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0.524875621890547,0.0754384952688668,0,1
"6153",1,0,0,1,0,1,0,16,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0.745771144278607,0.179425340410801,0,1
"6154",0,1,0,0,1,0,1,60,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0.0268656716417911,0.14444380336949,1,0
"6155",1,0,0,0,1,0,1,72,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0.904975124378109,0.887681744749596,1,0
"6156",0,1,0,0,1,1,0,5,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0.0109452736318409,0.0123759519963074,0,1
"6157",1,0,1,1,0,1,0,26,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0.672139303482587,0.250963535656589,1,0
"6158",0,1,0,1,0,1,0,3,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0.0159203980099503,0.00527925225017309,0,1
"6159",0,1,0,1,0,1,0,2,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0.0139303482587065,0.00143087929840752,1,0
"6160",1,0,0,1,0,0,1,2,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0.0223880597014926,0.00224440341564735,1,0
"6161",1,0,0,1,0,1,0,36,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0.71044776119403,0.384179552273252,1,0
"6162",0,1,0,1,0,1,0,7,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0.55820895522388,0.0594045695822755,1,0
"6163",1,0,1,0,1,1,0,60,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0.31044776119403,0.333342949457651,1,0
"6164",1,0,0,0,1,1,0,19,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0.704975124378109,0.184860373874913,1,0
"6165",0,1,1,0,1,1,0,45,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0.566169154228856,0.399440341564736,1,0
"6166",0,1,1,1,0,1,0,4,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0.521393034825871,0.0317389799215324,1,0
"6167",1,0,0,0,1,0,1,31,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0.855223880597015,0.372103623355643,0,1
"6168",0,1,0,0,1,0,1,47,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0.714427860696517,0.475236556658205,1,0
"6169",0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0.606965174129353,0.00697553657973689,0,1
"6170",1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0.265174129353234,0.00301177013616433,0,1
"6171",1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0.0114427860696518,6.92360950842341e-05,1,0
"6172",1,0,1,0,1,0,1,59,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0.701492537313433,0.61503000230787,1,0
"6173",0,1,0,0,1,1,0,10,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0.51592039800995,0.0739499192245557,0,1
"6174",0,1,1,1,0,1,0,35,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0.723880597014925,0.364839603046388,1,0
"6175",0,1,0,1,0,1,0,4,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0.113432835820896,0.0115047311331641,0,1
"6176",0,1,0,0,1,0,1,32,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0.721890547263682,0.346763212554812,1,0
"6177",0,1,0,1,0,1,0,43,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0.593034825870647,0.386227786752827,0,1
"6178",0,1,0,1,0,1,0,4,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0.358706467661692,0.0203669513039465,0,1
"6179",1,0,1,0,1,1,0,54,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0.00696517412935327,0.116812831756289,1,0
"6180",1,0,1,1,0,1,0,11,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0.765174129353234,0.112952919455343,0,1
"6181",1,0,1,1,0,1,0,66,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0.837313432835821,0.744639972305562,1,0
"6182",0,1,0,0,1,0,1,61,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0.812437810945274,0.718041772444034,1,0
"6183",0,1,0,0,1,0,1,72,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0.700995024875622,0.74804408031387,1,0
"6184",0,1,0,0,1,0,1,44,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0.358706467661692,0.265208862220171,1,0
"6185",0,1,0,1,0,1,0,41,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0.372636815920398,0.256029309946919,1,0
"6186",0,1,0,0,1,1,0,50,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0.85273631840796,0.601488576044311,1,0
"6187",0,1,0,0,1,1,0,47,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0.921393034825871,0.606623586429725,0,1
"6188",0,1,0,0,1,0,1,8,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0.018905472636816,0.016928225248096,1,0
"6189",0,1,0,1,0,1,0,18,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0.017910447761194,0.039199169166859,1,0
"6190",0,1,0,0,1,0,1,72,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0.733333333333333,0.761147011308562,1,0
"6191",0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0.619402985074627,0.0071197784444957,0,1
"6192",1,0,1,1,0,1,0,42,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0.372139303482587,0.27728479113778,1,0
"6193",1,0,1,1,0,1,0,18,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0.561691542288557,0.14721901684745,1,0
"6194",1,0,0,1,0,0,1,13,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0.854726368159204,0.147738287560582,1,0
"6195",1,0,0,0,1,0,1,68,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0.650746268656716,0.659427648280637,1,0
"6196",0,1,0,1,0,1,0,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0.53681592039801,0.033089083775675,0,1
"6197",0,1,0,1,0,1,0,69,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0.913432835820895,0.855290791599354,1,0
"6198",0,1,0,1,0,1,0,17,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0.330845771144279,0.101742441726287,0,1
"6199",0,1,0,0,1,0,1,25,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0.0721393034825871,0.0705977382875606,1,0
"6200",0,1,1,1,0,1,0,43,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0.709452736318408,0.442874451880914,0,1
"6201",1,0,0,0,1,0,1,59,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0.0124378109452737,0.138916455111932,1,0
"6202",1,0,1,1,0,1,0,5,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0.621393034825871,0.0410800830833141,1,0
"6203",0,1,0,0,1,0,1,21,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0.58955223880597,0.185345026540503,0,1
"6204",1,0,0,0,1,0,1,69,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0.864179104477612,0.83267943687976,1,0
"6205",0,1,0,1,0,1,0,13,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0.0686567164179104,0.0361239326102008,1,0
"6206",0,1,0,0,1,1,0,42,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0.766169154228856,0.454713824140319,0,1
"6207",0,1,0,0,1,1,0,52,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0.770149253731343,0.584998846065082,1,0
"6208",0,1,1,1,0,1,0,46,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0.664179104477612,0.45587352873298,0,1
"6209",0,1,0,0,1,1,0,61,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0.622388059701492,0.558741057004385,1,0
"6210",0,1,0,1,0,1,0,29,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0.0656716417910448,0.0887664435725825,1,0
"6211",1,0,0,1,0,0,1,25,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0.36318407960199,0.1439591507039,1,0
"6212",1,0,0,0,1,0,1,5,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0.671641791044776,0.0521751673205631,0,1
"6213",0,1,0,1,0,1,0,15,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0.323383084577114,0.0772444034156474,1,0
"6214",1,0,0,0,1,0,1,19,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0.018905472636816,0.0425686591276252,1,0
"6215",0,1,0,1,0,1,0,44,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0.017910447761194,0.0953669513039464,1,0
"6216",1,0,1,1,0,1,0,6,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0.796019900497512,0.0625201938610662,0,1
"6217",0,1,0,0,1,0,1,58,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0.530845771144279,0.485973921070852,1,0
"6218",0,1,0,0,1,0,1,62,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0.628855721393035,0.572842141703208,1,0
"6219",1,0,0,0,1,0,1,70,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0.399502487562189,0.472461343180245,1,0
"6220",1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0.0741293532338309,0.000796215093468692,0,1
"6221",0,1,0,0,1,0,1,10,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0.35273631840796,0.0579506115855066,1,0
"6222",0,1,0,1,0,1,0,26,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0.0134328358208956,0.0522790214631894,1,0
"6223",0,1,0,1,0,1,0,66,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0.707960199004975,0.687525963535657,1,0
"6224",1,0,0,0,1,0,1,7,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0.504975124378109,0.056323563351027,0,1
"6225",0,1,0,0,1,0,1,51,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0.656218905472637,0.493993768751442,1,0
"6226",0,1,0,0,1,0,1,72,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0.874129353233831,0.868889914608816,1,0
"6227",0,1,0,1,0,1,0,65,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0.0746268656716418,0.188777982921763,1,0
"6228",0,1,0,1,0,1,0,2,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0.276616915422886,0.00710246942072463,0,1
"6229",0,1,0,1,0,0,1,70,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0.464676616915423,0.52304408031387,1,0
"6230",0,1,0,0,1,1,0,72,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0.66865671641791,0.716443572582506,1,0
"6231",1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0.017910447761194,0.000144241864758816,1,0
"6232",1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0.578606965174129,0.00664666512808676,0,1
"6233",1,0,0,1,0,1,0,5,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0.818407960199005,0.0571428571428571,0,1
"6234",0,1,0,1,0,1,0,3,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0.0243781094527364,0.00446572813293327,1,0
